order_id,customer_id,order_date,status,payment_method
11708,524,2024-02-12,completed,boleto
2673,727,2024-02-13,cancelled,pix
3557,477,2024-02-13,completed,pix
3852,492,2024-02-13,cancelled,debit_card
4271,629,2024-02-13,completed,boleto
5032,651,2024-02-13,completed,boleto
5036,156,2024-02-13,completed,boleto
5864,85,2024-02-13,completed,credit_card
7120,176,2024-02-13,completed,boleto
8288,620,2024-02-13,completed,credit_card
8886,1037,2024-02-13,completed,boleto
10354,639,2024-02-13,completed,boleto
10939,309,2024-02-13,completed,boleto
10964,951,2024-02-13,completed,boleto
11323,143,2024-02-13,completed,debit_card
11434,162,2024-02-13,completed,credit_card
12051,197,2024-02-13,cancelled,boleto
1005,330,2024-02-14,completed,pix
1983,408,2024-02-14,returned,pix
2935,519,2024-02-14,returned,boleto
5897,950,2024-02-14,completed,boleto
6367,652,2024-02-14,completed,pix
8268,826,2024-02-14,completed,boleto
9664,862,2024-02-14,completed,pix
10064,1138,2024-02-14,completed,boleto
12000,737,2024-02-14,cancelled,debit_card
12920,1105,2024-02-14,completed,pix
12933,217,2024-02-14,completed,pix
12938,206,2024-02-14,completed,credit_card
2079,221,2024-02-15,completed,boleto
2746,777,2024-02-15,completed,pix
2779,308,2024-02-15,completed,credit_card
3375,505,2024-02-15,completed,boleto
3861,37,2024-02-15,completed,debit_card
3978,568,2024-02-15,completed,pix
4379,243,2024-02-15,completed,credit_card
5573,212,2024-02-15,completed,pix
6745,499,2024-02-15,completed,pix
7230,332,2024-02-15,completed,debit_card
7272,363,2024-02-15,completed,boleto
7944,452,2024-02-15,completed,pix
8285,487,2024-02-15,returned,debit_card
8714,13,2024-02-15,completed,debit_card
8795,731,2024-02-15,completed,credit_card
9196,558,2024-02-15,completed,debit_card
12229,775,2024-02-15,completed,debit_card
12569,1074,2024-02-15,completed,credit_card
1912,1094,2024-02-16,completed,credit_card
2328,125,2024-02-16,returned,pix
2684,326,2024-02-16,completed,pix
3203,510,2024-02-16,completed,pix
4852,797,2024-02-16,completed,debit_card
5059,519,2024-02-16,completed,pix
5444,215,2024-02-16,completed,debit_card
6021,611,2024-02-16,cancelled,boleto
6188,831,2024-02-16,completed,boleto
7181,931,2024-02-16,completed,pix
9067,1042,2024-02-16,cancelled,credit_card
9314,566,2024-02-16,completed,boleto
9988,252,2024-02-16,completed,credit_card
10942,305,2024-02-16,completed,boleto
2551,863,2024-02-17,returned,credit_card
3214,1076,2024-02-17,completed,pix
4095,197,2024-02-17,completed,credit_card
5944,374,2024-02-17,completed,credit_card
6757,725,2024-02-17,completed,pix
7221,22,2024-02-17,completed,debit_card
7645,50,2024-02-17,completed,credit_card
8167,999,2024-02-17,completed,credit_card
8643,497,2024-02-17,completed,credit_card
10734,569,2024-02-17,completed,debit_card
10850,594,2024-02-17,completed,credit_card
10900,41,2024-02-17,completed,debit_card
11306,961,2024-02-17,completed,debit_card
12842,1118,2024-02-17,completed,credit_card
1852,256,2024-02-18,completed,debit_card
1943,861,2024-02-18,completed,debit_card
3365,789,2024-02-18,returned,pix
4161,1158,2024-02-18,returned,credit_card
4247,684,2024-02-18,completed,pix
4757,811,2024-02-18,completed,pix
5847,969,2024-02-18,completed,credit_card
6088,271,2024-02-18,completed,pix
7616,1139,2024-02-18,completed,pix
9387,1107,2024-02-18,completed,pix
9715,512,2024-02-18,completed,credit_card
12727,1164,2024-02-18,completed,boleto
12928,686,2024-02-18,completed,pix
2074,414,2024-02-19,completed,pix
2419,633,2024-02-19,completed,credit_card
2811,1076,2024-02-19,completed,debit_card
3017,82,2024-02-19,completed,credit_card
4149,769,2024-02-19,returned,credit_card
4339,311,2024-02-19,completed,credit_card
4686,805,2024-02-19,completed,boleto
5885,107,2024-02-19,completed,debit_card
6305,487,2024-02-19,completed,credit_card
6536,571,2024-02-19,completed,pix
7744,452,2024-02-19,cancelled,pix
8139,850,2024-02-19,cancelled,boleto
10136,219,2024-02-19,completed,boleto
10181,143,2024-02-19,completed,credit_card
10570,9,2024-02-19,completed,pix
1287,113,2024-02-20,completed,boleto
3191,818,2024-02-20,completed,pix
4622,818,2024-02-20,completed,pix
5005,993,2024-02-20,cancelled,boleto
6475,1061,2024-02-20,cancelled,boleto
6648,1112,2024-02-20,completed,debit_card
7040,324,2024-02-20,completed,pix
7351,532,2024-02-20,completed,boleto
7474,909,2024-02-20,completed,boleto
8701,539,2024-02-20,completed,pix
9459,557,2024-02-20,completed,boleto
10682,602,2024-02-20,completed,credit_card
10837,526,2024-02-20,completed,boleto
12608,294,2024-02-20,completed,debit_card
12965,107,2024-02-20,returned,debit_card
1339,965,2024-02-21,completed,credit_card
3476,793,2024-02-21,completed,boleto
4154,452,2024-02-21,completed,boleto
4403,995,2024-02-21,completed,debit_card
4992,1110,2024-02-21,completed,pix
5848,504,2024-02-21,completed,credit_card
7098,424,2024-02-21,completed,boleto
7384,103,2024-02-21,completed,boleto
7457,305,2024-02-21,completed,debit_card
8832,1056,2024-02-21,completed,credit_card
9615,419,2024-02-21,completed,boleto
10191,714,2024-02-21,completed,pix
12359,990,2024-02-21,completed,pix
12749,1155,2024-02-21,completed,pix
12981,1158,2024-02-21,completed,pix
2269,777,2024-02-22,completed,pix
2500,1184,2024-02-22,completed,debit_card
3707,1003,2024-02-22,returned,credit_card
3787,1200,2024-02-22,completed,credit_card
3823,364,2024-02-22,completed,credit_card
6735,364,2024-02-22,completed,credit_card
7282,1180,2024-02-22,completed,debit_card
7795,836,2024-02-22,completed,pix
7860,105,2024-02-22,completed,credit_card
8863,733,2024-02-22,completed,credit_card
9132,328,2024-02-22,cancelled,debit_card
9962,42,2024-02-22,completed,boleto
10655,588,2024-02-22,cancelled,boleto
10905,896,2024-02-22,completed,debit_card
10941,407,2024-02-22,completed,debit_card
11549,14,2024-02-22,completed,credit_card
11925,704,2024-02-22,completed,boleto
11943,1118,2024-02-22,completed,credit_card
12118,134,2024-02-22,completed,boleto
12410,1131,2024-02-22,completed,debit_card
1733,481,2024-02-23,completed,debit_card
2104,290,2024-02-23,completed,pix
2204,1056,2024-02-23,completed,boleto
2295,701,2024-02-23,completed,debit_card
3556,462,2024-02-23,completed,debit_card
4223,62,2024-02-23,completed,boleto
5194,1178,2024-02-23,completed,credit_card
6010,915,2024-02-23,completed,boleto
6160,786,2024-02-23,completed,pix
8679,426,2024-02-23,completed,pix
10463,802,2024-02-23,completed,pix
11501,797,2024-02-23,completed,debit_card
11578,484,2024-02-23,completed,debit_card
11756,715,2024-02-23,completed,pix
12527,701,2024-02-23,completed,pix
1633,1021,2024-02-24,completed,credit_card
1745,112,2024-02-24,completed,pix
2630,11,2024-02-24,completed,debit_card
2649,805,2024-02-24,completed,pix
3779,792,2024-02-24,completed,debit_card
4004,1104,2024-02-24,completed,pix
4034,493,2024-02-24,completed,debit_card
4624,433,2024-02-24,completed,pix
4662,910,2024-02-24,completed,boleto
5437,415,2024-02-24,returned,pix
6190,1123,2024-02-24,completed,credit_card
7610,165,2024-02-24,completed,credit_card
8598,254,2024-02-24,cancelled,debit_card
8851,844,2024-02-24,completed,boleto
9050,739,2024-02-24,completed,pix
9628,671,2024-02-24,completed,debit_card
10768,95,2024-02-24,completed,credit_card
10828,642,2024-02-24,completed,credit_card
11419,1080,2024-02-24,completed,boleto
11645,577,2024-02-24,completed,credit_card
11791,396,2024-02-24,completed,credit_card
12764,604,2024-02-24,completed,credit_card
1073,867,2024-02-25,completed,debit_card
1202,85,2024-02-25,completed,boleto
1219,303,2024-02-25,completed,boleto
1405,238,2024-02-25,completed,credit_card
1951,1065,2024-02-25,completed,pix
2396,1192,2024-02-25,completed,credit_card
2651,554,2024-02-25,completed,credit_card
2985,634,2024-02-25,returned,pix
3575,471,2024-02-25,completed,boleto
4002,1093,2024-02-25,completed,credit_card
5389,1151,2024-02-25,completed,pix
5919,902,2024-02-25,completed,credit_card
6195,1029,2024-02-25,completed,debit_card
7433,547,2024-02-25,completed,credit_card
7551,549,2024-02-25,completed,credit_card
8687,691,2024-02-25,cancelled,credit_card
8729,830,2024-02-25,completed,debit_card
9166,895,2024-02-25,completed,debit_card
11038,1063,2024-02-25,completed,boleto
11908,1089,2024-02-25,returned,pix
12867,6,2024-02-25,completed,boleto
5166,107,2024-02-26,completed,credit_card
5388,837,2024-02-26,completed,credit_card
6069,1131,2024-02-26,completed,boleto
6982,443,2024-02-26,completed,credit_card
7428,711,2024-02-26,completed,credit_card
7854,585,2024-02-26,completed,credit_card
8585,255,2024-02-26,completed,credit_card
9007,710,2024-02-26,completed,boleto
9375,554,2024-02-26,completed,debit_card
10290,833,2024-02-26,completed,boleto
10303,599,2024-02-26,completed,boleto
10548,713,2024-02-26,completed,credit_card
10737,748,2024-02-26,completed,credit_card
10846,1140,2024-02-26,completed,credit_card
11236,1183,2024-02-26,completed,boleto
11344,307,2024-02-26,cancelled,boleto
12153,510,2024-02-26,completed,debit_card
12813,930,2024-02-26,returned,pix
1007,369,2024-02-27,completed,debit_card
1651,508,2024-02-27,completed,pix
3113,1071,2024-02-27,completed,pix
7871,829,2024-02-27,completed,boleto
9323,448,2024-02-27,completed,pix
9492,842,2024-02-27,completed,debit_card
9795,920,2024-02-27,completed,debit_card
10809,369,2024-02-27,returned,debit_card
10927,675,2024-02-27,completed,pix
10993,1184,2024-02-27,completed,debit_card
11088,958,2024-02-27,completed,credit_card
12031,1101,2024-02-27,cancelled,debit_card
12576,610,2024-02-27,completed,debit_card
1422,445,2024-02-28,cancelled,credit_card
1971,1146,2024-02-28,completed,credit_card
2343,22,2024-02-28,completed,boleto
3401,134,2024-02-28,completed,debit_card
4018,53,2024-02-28,completed,pix
4335,403,2024-02-28,completed,credit_card
7262,622,2024-02-28,cancelled,credit_card
7766,201,2024-02-28,returned,debit_card
8730,644,2024-02-28,completed,credit_card
10091,1027,2024-02-28,completed,debit_card
11290,391,2024-02-28,completed,credit_card
12788,973,2024-02-28,completed,boleto
2763,163,2024-02-29,completed,boleto
4157,920,2024-02-29,completed,pix
4487,979,2024-02-29,completed,boleto
5372,547,2024-02-29,completed,credit_card
5992,1120,2024-02-29,completed,boleto
6315,218,2024-02-29,completed,boleto
7211,1106,2024-02-29,completed,credit_card
9676,1014,2024-02-29,completed,credit_card
9759,677,2024-02-29,completed,pix
12157,1152,2024-02-29,cancelled,debit_card
12550,844,2024-02-29,returned,pix
2143,393,2024-03-01,completed,boleto
2885,517,2024-03-01,completed,debit_card
5284,634,2024-03-01,completed,credit_card
5565,882,2024-03-01,completed,debit_card
5581,464,2024-03-01,completed,boleto
7982,97,2024-03-01,completed,pix
10618,1179,2024-03-01,returned,boleto
11389,27,2024-03-01,completed,pix
11723,1009,2024-03-01,completed,boleto
12064,380,2024-03-01,completed,boleto
12135,1035,2024-03-01,completed,credit_card
12542,3,2024-03-01,completed,debit_card
1152,316,2024-03-02,completed,credit_card
2095,1022,2024-03-02,completed,boleto
2391,740,2024-03-02,cancelled,pix
2744,787,2024-03-02,completed,debit_card
3784,448,2024-03-02,completed,boleto
4887,2,2024-03-02,completed,pix
5073,1094,2024-03-02,completed,debit_card
5301,499,2024-03-02,completed,pix
5697,974,2024-03-02,completed,pix
6748,636,2024-03-02,completed,pix
8007,83,2024-03-02,completed,pix
9083,456,2024-03-02,completed,pix
10283,26,2024-03-02,completed,boleto
10751,1138,2024-03-02,returned,boleto
10990,444,2024-03-02,completed,credit_card
11026,823,2024-03-02,completed,boleto
11209,1119,2024-03-02,completed,credit_card
11762,653,2024-03-02,completed,debit_card
12360,425,2024-03-02,completed,debit_card
1394,1185,2024-03-03,completed,pix
1954,773,2024-03-03,cancelled,boleto
2148,15,2024-03-03,completed,credit_card
2770,531,2024-03-03,returned,boleto
2850,662,2024-03-03,completed,boleto
3945,123,2024-03-03,completed,debit_card
3988,463,2024-03-03,completed,pix
4327,83,2024-03-03,completed,pix
5503,950,2024-03-03,completed,credit_card
5548,52,2024-03-03,completed,credit_card
5559,717,2024-03-03,completed,boleto
6023,682,2024-03-03,completed,credit_card
6287,1159,2024-03-03,completed,credit_card
6852,504,2024-03-03,completed,pix
7621,538,2024-03-03,completed,credit_card
8182,368,2024-03-03,completed,debit_card
11055,395,2024-03-03,completed,boleto
12272,318,2024-03-03,completed,boleto
12427,120,2024-03-03,completed,pix
12973,710,2024-03-03,completed,credit_card
1237,793,2024-03-04,completed,credit_card
2179,389,2024-03-04,completed,debit_card
4435,532,2024-03-04,completed,credit_card
5066,403,2024-03-04,completed,pix
5438,413,2024-03-04,returned,credit_card
7804,768,2024-03-04,completed,boleto
8002,1085,2024-03-04,returned,pix
8193,734,2024-03-04,completed,pix
9442,1017,2024-03-04,completed,boleto
10891,762,2024-03-04,completed,boleto
10909,642,2024-03-04,completed,debit_card
11957,1089,2024-03-04,completed,boleto
12094,781,2024-03-04,completed,boleto
12294,492,2024-03-04,completed,boleto
12870,742,2024-03-04,completed,debit_card
1164,1104,2024-03-05,completed,debit_card
3238,874,2024-03-05,completed,credit_card
3593,314,2024-03-05,completed,pix
4300,441,2024-03-05,completed,pix
4573,791,2024-03-05,completed,debit_card
5681,7,2024-03-05,completed,boleto
7013,317,2024-03-05,completed,debit_card
8496,1073,2024-03-05,completed,boleto
9778,643,2024-03-05,completed,debit_card
10468,946,2024-03-05,completed,pix
11647,998,2024-03-05,completed,pix
12296,724,2024-03-05,completed,pix
12649,939,2024-03-05,returned,debit_card
1038,760,2024-03-06,completed,credit_card
1818,234,2024-03-06,completed,pix
2045,506,2024-03-06,completed,boleto
2219,1198,2024-03-06,completed,credit_card
2688,513,2024-03-06,completed,credit_card
3042,944,2024-03-06,completed,debit_card
3548,287,2024-03-06,cancelled,pix
4691,615,2024-03-06,completed,credit_card
4801,575,2024-03-06,completed,pix
5042,172,2024-03-06,completed,pix
5734,1104,2024-03-06,completed,debit_card
5877,151,2024-03-06,completed,boleto
5990,1027,2024-03-06,completed,pix
6134,690,2024-03-06,completed,credit_card
6168,427,2024-03-06,completed,boleto
6407,755,2024-03-06,completed,boleto
6470,809,2024-03-06,completed,debit_card
6795,542,2024-03-06,completed,credit_card
7661,444,2024-03-06,completed,debit_card
7697,798,2024-03-06,returned,credit_card
8277,1119,2024-03-06,completed,credit_card
8968,1176,2024-03-06,completed,debit_card
8984,984,2024-03-06,completed,debit_card
9529,1006,2024-03-06,completed,credit_card
10205,690,2024-03-06,completed,debit_card
11266,406,2024-03-06,completed,pix
11325,348,2024-03-06,completed,pix
11455,812,2024-03-06,completed,boleto
11600,685,2024-03-06,completed,boleto
12753,192,2024-03-06,completed,boleto
1625,408,2024-03-07,completed,boleto
1935,134,2024-03-07,completed,pix
2103,144,2024-03-07,cancelled,pix
2415,23,2024-03-07,completed,boleto
3594,773,2024-03-07,completed,credit_card
4453,314,2024-03-07,completed,boleto
4474,260,2024-03-07,completed,boleto
5427,568,2024-03-07,completed,debit_card
8142,960,2024-03-07,completed,credit_card
8914,1090,2024-03-07,completed,pix
9335,842,2024-03-07,completed,pix
10452,593,2024-03-07,completed,credit_card
11191,528,2024-03-07,cancelled,debit_card
1259,900,2024-03-08,completed,debit_card
1316,575,2024-03-08,returned,credit_card
1354,883,2024-03-08,completed,debit_card
1565,770,2024-03-08,cancelled,credit_card
1603,22,2024-03-08,completed,credit_card
1902,835,2024-03-08,completed,pix
2242,183,2024-03-08,completed,boleto
3845,517,2024-03-08,completed,debit_card
3882,554,2024-03-08,completed,pix
4749,738,2024-03-08,completed,pix
5281,1014,2024-03-08,completed,boleto
7395,673,2024-03-08,completed,debit_card
9126,455,2024-03-08,completed,credit_card
9281,327,2024-03-08,completed,credit_card
9896,1132,2024-03-08,completed,pix
10599,589,2024-03-08,completed,pix
11048,1014,2024-03-08,cancelled,credit_card
11195,783,2024-03-08,completed,debit_card
11309,968,2024-03-08,completed,boleto
11467,538,2024-03-08,completed,debit_card
12468,620,2024-03-08,completed,boleto
12863,1017,2024-03-08,completed,boleto
2086,842,2024-03-09,cancelled,boleto
2380,876,2024-03-09,completed,boleto
2702,771,2024-03-09,completed,credit_card
2904,12,2024-03-09,returned,boleto
2907,1146,2024-03-09,completed,pix
3752,552,2024-03-09,completed,pix
4163,407,2024-03-09,returned,pix
4543,793,2024-03-09,completed,pix
4739,769,2024-03-09,completed,pix
4768,803,2024-03-09,completed,pix
4870,235,2024-03-09,completed,credit_card
6046,872,2024-03-09,completed,boleto
6162,731,2024-03-09,completed,debit_card
6308,519,2024-03-09,completed,boleto
6419,1179,2024-03-09,completed,pix
6474,311,2024-03-09,returned,credit_card
7243,816,2024-03-09,completed,pix
7807,221,2024-03-09,returned,pix
8004,379,2024-03-09,completed,credit_card
8868,86,2024-03-09,completed,boleto
9671,167,2024-03-09,completed,pix
9744,1184,2024-03-09,completed,debit_card
9998,661,2024-03-09,cancelled,pix
10052,354,2024-03-09,completed,debit_card
11614,372,2024-03-09,completed,debit_card
12346,444,2024-03-09,cancelled,boleto
1307,1038,2024-03-10,completed,boleto
2091,1199,2024-03-10,completed,debit_card
2680,991,2024-03-10,cancelled,debit_card
3673,149,2024-03-10,completed,pix
5157,968,2024-03-10,cancelled,pix
5993,102,2024-03-10,completed,debit_card
8395,1079,2024-03-10,cancelled,pix
8963,624,2024-03-10,completed,credit_card
9546,725,2024-03-10,completed,boleto
9819,458,2024-03-10,completed,boleto
10626,475,2024-03-10,completed,credit_card
12173,536,2024-03-10,completed,pix
12269,801,2024-03-10,completed,credit_card
12492,242,2024-03-10,completed,boleto
12511,1004,2024-03-10,completed,debit_card
